,Reason,External Doc No.,Posting Date,Doc Type,Customer No.,Amount,UserID,Open,Ali_Amount,Ali_Type
11121,Empty,1455468372677409781	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11122,Empty,1455487416783539235	,2020-12-21,Invoice,SUD0128,318.33,,False,,
11123,Empty,1455500700495323360	,2020-12-21,Invoice,SUD0128,424.03,,False,,
11124,Empty,1455548652472278722	,2020-12-21,Invoice,SUD0128,760.93,,False,,
11125,Empty,1455556176929618316	,2020-12-21,Invoice,SUD0128,297.33,,False,,
11126,Empty,1455589116106177951	,2020-12-21,Invoice,SUD0128,900.93,,False,,
11127,Empty,1455605784858792437	,2020-12-21,Invoice,SUD0128,654.81,,False,,
11128,Empty,1455637968850640984	,2020-12-21,Invoice,SUD0128,409.34,,False,,
11129,Empty,1455800076086094852	,2020-12-21,Invoice,SUD0128,404.03,,False,,
11130,Empty,1455863760094858515	,2020-12-21,Invoice,SUD0128,307.63,,False,,
11131,Empty,1455941016660529879	,2020-12-21,Invoice,SUD0128,328.71,,False,,
11132,Empty,1455953004645662286	,2020-12-21,Invoice,SUD0128,460.34,,False,,
11133,Empty,1455987168195356431	,2020-12-21,Invoice,SUD0128,1190.69,,False,,
11134,Empty,1456165584038818145	,2020-12-21,Invoice,SUD0128,166.96,,False,,
11135,Empty,1456229917932401418	,2020-12-21,Invoice,SUD0128,579.92,,False,,
11136,Empty,1456232761698389661	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11137,Empty,1456246945825693747	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11138,Empty,1456252166000494926	,2020-12-21,Invoice,SUD0128,733.47,,False,,
11139,Empty,1456267861859620423	,2020-12-21,Invoice,SUD0128,667.69,,False,,
11140,Empty,1456272361439859352	,2020-12-21,Invoice,SUD0128,46.03,,False,,
11141,Empty,1456275241093131944	,2020-12-21,Invoice,SUD0128,819.5,,False,,
11142,Empty,1456276824951418522	,2020-12-21,Invoice,SUD0128,610.3,,False,,
11143,Empty,1456278805662913730	,2020-12-21,Invoice,SUD0128,790.93,,False,,
11144,Empty,1456321645795942541	,2020-12-21,Invoice,SUD0128,94.53,,False,,
11145,Empty,1456393465502097055	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11146,Empty,1456427161522022178	,2020-12-21,Invoice,SUD0128,674.4,,False,,
11147,Empty,1456447465793026876	,2020-12-21,Invoice,SUD0128,454.03,,False,,
11148,Empty,1456518060521693353	,2020-12-21,Invoice,SUD0128,358.91,,False,,
11149,Empty,1456519285616894185	,2020-12-21,Invoice,SUD0128,455.17,,False,,
11150,Empty,1456548374357070326	,2020-12-21,Invoice,SUD0128,1460.18,,False,,
11151,Empty,1456549022574617857	,2020-12-21,Invoice,SUD0128,247.75,,False,,
11152,Empty,1456556042414885233	,2020-12-21,Invoice,SUD0128,297.33,,False,,
11153,Empty,1456567922129255178	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11154,Empty,1456577498280859352	,2020-12-21,Invoice,SUD0128,213.57,,False,,
11155,Empty,1456588584805051268	,2020-12-21,Invoice,SUD0128,805.04,,False,,
11156,Empty,1456600970033327554	,2020-12-21,Invoice,SUD0128,2190.34,,False,,
11157,Empty,1456611696519759529	,2020-12-21,Invoice,SUD0128,250.99,,False,,
11158,Empty,1456619114627015132	,2020-12-21,Invoice,SUD0128,357.59,,False,,
11159,Empty,1456619510578491722	,2020-12-21,Invoice,SUD0128,309.6,,False,,
11160,Empty,1456643160728760084	,2020-12-21,Invoice,SUD0128,900.93,,False,,
11161,Empty,1456643630306879934	,2020-12-21,Invoice,SUD0128,659.2,,False,,
11162,Empty,1456643917539882653	,2020-12-21,Invoice,SUD0128,327.33,,False,,
11163,Empty,1456644062753100776	,2020-12-21,Invoice,SUD0128,94.53,,False,,
11164,Empty,1456652628694847383	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11165,Empty,1456654142645144662	,2020-12-21,Invoice,SUD0128,94.53,,False,,
11166,Empty,1456698854860590033	,2020-12-21,Invoice,SUD0128,819.42,,False,,
11167,Empty,1456709042777941269	,2020-12-21,Invoice,SUD0128,1238.7,,False,,
11168,Empty,1456744610713245379	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11169,Empty,1456756706977158454	,2020-12-21,Invoice,SUD0128,347.33,,False,,
11170,Empty,1456758146497882520	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11171,Empty,1456765922277995012	,2020-12-21,Invoice,SUD0128,640.3,,False,,
11172,Empty,1456771863404483075	,2020-12-21,Invoice,SUD0128,647.3,,False,,
11173,Empty,1456771971833637938	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11174,Empty,1456773519126782864	,2020-12-21,Invoice,SUD0128,46.03,,False,,
11175,Empty,1456778919492462521	,2020-12-21,Invoice,SUD0128,640.3,,False,,
11176,Empty,1456780935132344135	,2020-12-21,Invoice,SUD0128,492.8,,False,,
11177,Empty,1456781835224616184	,2020-12-21,Invoice,SUD0128,369.4,,False,,
11178,PriceError,1456786695553020944	,2020-12-21,Invoice,SUD0127,1383.7,,False,1314.47,Counted Price
11179,Empty,1456787739695383656	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11180,Empty,1456787991775501139	,2020-12-21,Invoice,SUD0128,790.93,,False,,
11181,Empty,1456789863058205039	,2020-12-21,Invoice,SUD0128,470.3,,False,,
11182,Empty,1456790078512640216	,2020-12-21,Invoice,SUD0128,605.55,,False,,
11183,Empty,1456792310180566958	,2020-12-21,Invoice,SUD0128,315.22,,False,,
11184,Empty,1456799979990958275	,2020-12-21,Invoice,SUD0128,934.84,,False,,
11185,Empty,1456800914239179164	,2020-12-21,Invoice,SUD0128,46.03,,False,,
11186,Empty,1456800987298448626	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11187,Empty,1456807935904950981	,2020-12-21,Invoice,SUD0128,622.25,,False,,
11188,Empty,1456814235306862237	,2020-12-21,Invoice,SUD0128,269.99,,False,,
11189,Empty,1456827447898988571	,2020-12-21,Invoice,SUD0128,610.3,,False,,
11190,Empty,1456831083879633967	,2020-12-21,Invoice,SUD0128,297.33,,False,,
11191,Empty,1456847571637856449	,2020-12-21,Invoice,SUD0128,269.46,,False,,
11192,Empty,1456858262362919570	,2020-12-21,Invoice,SUD0128,725.63,,False,,
11193,Empty,1456867620835114657	,2020-12-22,Invoice,SUD0128,210.3,,False,,
11194,Empty,1456878314419515952	,2020-12-21,Invoice,SUD0128,470.3,,False,,
11195,Empty,1456882203143390014	,2020-12-21,Invoice,SUD0128,818.04,,False,,
11196,Empty,1456892245865052263	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11197,PriceError,1456907079782723713	,2020-12-21,Invoice,SUD0127,525.0,,False,515.0,Counted Price
11198,Empty,1456938867671467064	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11199,Empty,1456939119242184574	,2020-12-21,Invoice,SUD0128,317.13,,False,,
11200,Empty,1456944987021097055	,2020-12-21,Invoice,SUD0128,882.67,,False,,
11201,Empty,1456967487041527335	,2020-12-21,Invoice,SUD0128,266.57,,False,,
11202,Empty,1456984875404084981	,2020-12-21,Invoice,SUD0128,762.53,,False,,
11203,Empty,1456985955080898742	,2020-12-21,Invoice,SUD0128,426.35,,False,,
11204,Empty,1456998951445064834	,2020-12-21,Invoice,SUD0128,804.94,,False,,
11205,Empty,1457005719586413249	,2020-12-21,Invoice,SUD0128,493.2,,False,,
11206,Empty,1457032359077497746	,2020-12-21,Invoice,SUD0128,637.92,,False,,
11207,Empty,1457038873836464132	,2020-12-21,Invoice,SUD0128,251.1,,False,,
11208,Empty,1457039126556518946	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11209,Empty,1457108678045283014	,2020-12-21,Invoice,SUD0128,648.52,,False,,
11210,Empty,1457209586758052263	,2020-12-21,Invoice,SUD0128,1990.0,,False,,
11211,Empty,1457280435072617857	,2020-12-21,Invoice,SUD0128,251.4,,False,,
11212,Empty,1457305347840488051	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11213,Empty,1457316685389033971	,2020-12-21,Invoice,SUD0128,649.45,,False,,
11214,Empty,1457354521826765041	,2020-12-21,Invoice,SUD0128,760.93,,False,,
11215,Empty,1457363953896678722	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11216,Empty,1457377381517325312	,2020-12-21,Invoice,SUD0128,790.93,,False,,
11217,Empty,1457386959248319216	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11218,Empty,1457466410388358149	,2020-12-21,Invoice,SUD0128,123.63,,False,,
11219,Empty,1457489556502783946	,2020-12-22,Invoice,SUD0128,1357.98,,False,,
11220,Empty,1457526710806081771	,2020-12-21,Invoice,SUD0128,0.0,,False,,
11221,Empty,1457554323585571040	,2020-12-22,Invoice,SUD0128,96.03,,False,,
11222,PriceError,1457561773287422916	,2020-12-22,Invoice,SUD0127,1374.49,,False,0.0,Counted Price
11223,Empty,1457562891069571040	,2020-12-21,Invoice,SUD0128,96.03,,False,,
11224,Empty,1457596155489464132	,2020-12-21,Invoice,SUD0128,329.1,,False,,
11225,Empty,1457608143497125143	,2020-12-21,Invoice,SUD0128,1869.83,,False,,
11226,Empty,1457626934671816944	,2020-12-21,Invoice,SUD0128,547.13,,False,,
11227,Empty,1457693463952335031	,2020-12-21,Invoice,SUD0128,665.99,,False,,
11228,Empty,1457697169157453419	,2020-12-22,Invoice,SUD0128,169.23,,False,,
11229,Empty,1457703936915812085	,2020-12-22,Invoice,SUD0128,673.23,,False,,
11230,Empty,1457708508985626680	,2020-12-22,Invoice,SUD0128,1960.0,,False,,
11231,Empty,1457708619183119948	,2020-12-21,Invoice,SUD0128,1243.66,,False,,
11232,Empty,1457718410636012855	,2020-12-21,Invoice,SUD0128,694.23,,False,,
11233,PriceError,1457732521315933340	,2020-12-22,Invoice,SUD0127,593.71,,False,0.0,Counted Price
11234,Empty,1457834185763909535	,2020-12-22,Invoice,SUD0128,454.03,,False,,
11235,Empty,1457863848979401740	,2020-12-22,Invoice,SUD0128,900.93,,False,,
11236,Empty,1457880447170356712	,2020-12-21,Invoice,SUD0128,760.93,,False,,
11237,Empty,1457916303932700466	,2020-12-21,Invoice,SUD0128,930.93,,False,,
11238,Empty,1457956728070768622	,2020-12-22,Invoice,SUD0128,786.35,,False,,
11239,Empty,1457957556962687678	,2020-12-22,Invoice,SUD0128,241.09,,False,,
11240,Empty,1458020918314595358	,2020-12-22,Invoice,SUD0128,312.89,,False,,
11241,PriceError,1458040104203137433	,2020-12-22,Invoice,SUD0127,603.55,,False,603.56,Counted Price
11242,PriceError,1458048278425054644	,2020-12-22,Invoice,SUD0127,533.24,,False,0.0,Counted Price
11243,PriceError,1458052417378358264	,2020-12-22,Invoice,SUD0127,634.33,,False,0.0,Counted Price
11244,PriceError,1458101450157427728	,2020-12-22,Invoice,SUD0127,1289.51,,False,0.0,Counted Price
11245,Empty,1458115131942747053	,2020-12-22,Invoice,SUD0128,1358.45,,False,,
11246,Empty,1458203222743299319	,2020-12-22,Invoice,SUD0128,733.78,,False,,
11247,Empty,1458229032852757581	,2020-12-22,Invoice,SUD0128,802.89,,False,,
11248,PriceError,1458255278261060831	,2020-12-22,Invoice,SUD0127,544.05,,False,0.0,Counted Price
11249,Empty,1458259959493163956	,2020-12-22,Invoice,SUD0128,767.81,,False,,
11250,PriceError,1458278354752198031	,2020-12-22,Invoice,SUD0127,376.3,,False,0.0,Counted Price
11251,Empty,1458291169232995477	,2020-12-22,Invoice,SUD0128,819.29,,False,,
11252,Empty,1458323604311693716	,2020-12-22,Invoice,SUD0128,263.2,,False,,
11253,PriceError,1458339948020522468	,2020-12-22,Invoice,SUD0127,591.0,,False,0.0,Counted Price
11254,Empty,1458353163801828273	,2020-12-22,Invoice,SUD0128,0.0,,False,,
11255,Empty,1458400897433837934	,2020-12-22,Invoice,SUD0128,267.13,,False,,
11256,Empty,1458419005123237967	,2020-12-22,Invoice,SUD0128,789.31,,False,,
11257,Empty,1458439599529850159	,2020-12-22,Invoice,SUD0128,0.0,,False,,
11258,Empty,1458496729346003843	,2020-12-22,Invoice,SUD0128,644.11,,False,,
11259,PriceError,1458504147693577277	,2020-12-22,Invoice,SUD0127,520.3,,False,0.0,Counted Price
11260,Empty,1458529454312784643	,2020-12-22,Invoice,SUD0128,492.8,,False,,
11261,PriceError,1458559477479228246	,2020-12-22,Invoice,SUD0127,905.76,,False,0.0,Counted Price
11262,Empty,1458575352745190440	,2020-12-22,Invoice,SUD0128,543.74,,False,,
11263,Empty,1458578556036428471	,2020-12-22,Invoice,SUD0128,320.1,,False,,
11264,Empty,1458591516019305621	,2020-12-22,Invoice,SUD0128,0.0,,False,,
11265,PriceError,1458604873325904787	,2020-12-22,Invoice,SUD0127,366.4,,False,0.0,Counted Price
11266,Empty,1458613262607126326	,2020-12-22,Invoice,SUD0128,772.33,,False,,
11267,Empty,1458646923500463622	,2020-12-22,Invoice,SUD0128,699.0,,False,,
11268,Empty,1458694477509372372	,2020-12-22,Invoice,SUD0128,0.0,,False,,
11269,PriceError,1458721513071677918	,2020-12-22,Invoice,SUD0127,569.49,,False,0.0,Counted Price
11270,Empty,1458768638064303684	,2020-12-22,Invoice,SUD0128,986.43,,False,,
11271,Empty,1458791103886723933	,2020-12-22,Invoice,SUD0128,237.33,,False,,
11272,PriceError,1458821953312391148	,2020-12-22,Invoice,SUD0127,635.1,,False,0.0,Counted Price
11273,Empty,1458829693091567663	,2020-12-22,Invoice,SUD0128,0.0,,False,,
11274,Empty,1458868717343558151	,2020-12-22,Invoice,SUD0128,1617.39,,False,,
11275,Empty,1458873254283378342	,2020-12-22,Invoice,SUD0128,662.8,,False,,
11276,PriceError,1459082594634128379	,2020-12-22,Invoice,SUD0127,1099.81,,False,0.0,Counted Price
11277,Empty,1459110279894250851	,2020-12-22,Invoice,SUD0128,404.03,,False,,
11278,Empty,1459184005293028282	,2020-12-22,Invoice,SUD0128,112.01,,False,,
11279,Empty,1459201898972999661	,2020-12-22,Invoice,SUD0128,176.97,,False,,
11280,PriceError,1459215435356876861	,2020-12-22,Invoice,SUD0127,562.95,,False,0.0,Counted Price
11281,Empty,1459220906723601044	,2020-12-22,Invoice,SUD0128,166.05,,False,,
11282,Empty,1459226269051959823	,2020-12-22,Invoice,SUD0128,651.18,,False,,
11283,Empty,1459322499073402468	,2020-12-22,Invoice,SUD0128,697.09,,False,,
11284,Empty,1459338951412392954	,2020-12-22,Invoice,SUD0128,801.49,,False,,
11285,Empty,1459339707558539959	,2020-12-22,Invoice,SUD0128,801.61,,False,,
11286,Empty,1459384563610567663	,2020-12-22,Invoice,SUD0128,798.35,,False,,
11287,Empty,1459393131783497923	,2020-12-22,Invoice,SUD0128,0.0,,False,,
11288,Empty,1459404829397244084	,2020-12-22,Invoice,SUD0128,123.63,,False,,
11289,Empty,1459493965233044563	,2020-12-23,Invoice,SUD0128,506.15,,False,,
11290,Empty,1459499508317591527	,2020-12-23,Invoice,SUD0128,502.05,,False,,
11291,PriceError,1459563157580968284	,2020-12-23,Invoice,SUD0127,560.82,,False,0.0,Counted Price
11292,Empty,1459584576310515061	,2020-12-23,Invoice,SUD0128,258.43,,False,,
11293,Empty,1459640234837558575	,2020-12-22,Invoice,SUD0128,732.21,,False,,
11294,Empty,1459641349690961556	,2020-12-23,Invoice,SUD0128,347.91,,False,,
11295,Empty,1459747514802937616	,2020-12-22,Invoice,SUD0128,2210.3,,False,,
11296,PriceError,1459758998306458843	,2020-12-22,Invoice,SUD0127,590.91,,False,0.0,Counted Price
11297,Empty,1459816705454657851	,2020-12-23,Invoice,SUD0128,1080.34,,False,,
11298,Empty,1459830855298413373	,2020-12-22,Invoice,SUD0128,648.28,,False,,
11299,PriceError,1459833553217930243	,2020-12-23,Invoice,SUD0127,994.98,,False,0.0,Counted Price
11300,Empty,1459911780543113783	,2020-12-23,Invoice,SUD0128,500.3,,False,,
11301,Empty,1459927442227590087	,2020-12-23,Invoice,SUD0128,654.67,,False,,
11302,PriceError,1459934139149572329	,2020-12-22,Invoice,SUD0127,684.3,,False,0.0,Counted Price
11303,Empty,1460036955305538384	,2020-12-22,Invoice,SUD0128,297.33,,False,,
11304,Empty,1460180736386424419	,2020-12-23,Invoice,SUD0128,809.23,,False,,
11305,Empty,1460256552281463636	,2020-12-23,Invoice,SUD0128,1476.77,,False,,
11306,PriceError,1460320995474012220	,2020-12-23,Invoice,SUD0127,612.48,,False,0.0,Counted Price
11307,PriceError,1460328986118066126	,2020-12-23,Invoice,SUD0127,419.1,,False,0.0,Counted Price
11308,Empty,1460403829784932627	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11309,PriceError,1460460312240949856	,2020-12-23,Invoice,SUD0127,419.95,,False,0.0,Counted Price
11310,PriceError,1460596968331345916	,2020-12-23,Invoice,SUD0127,585.1,,False,0.0,Counted Price
11311,Empty,1460631420501308243	,2020-12-23,Invoice,SUD0128,1513.52,,False,,
11312,Empty,1460666162465290418	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11313,PriceError,1460666808457528524	,2020-12-24,Invoice,SUD0127,490.9,,False,429.28,Counted Price
11314,Empty,1460717139550726764	,2020-12-23,Invoice,SUD0128,176.99,,False,,
11315,Empty,1460772434501364956	,2020-12-23,Invoice,SUD0128,610.3,,False,,
11316,Empty,1460791801208400174	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11317,PriceError,1460804832771816152	,2020-12-23,Invoice,SUD0127,329.3,,False,0.0,Counted Price
11318,Empty,1460868950287667576	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11319,PriceError,1460895697597217652	,2020-12-23,Invoice,SUD0127,649.37,,False,0.0,Counted Price
11320,PriceError,1460916686890433069	,2020-12-23,Invoice,SUD0127,591.0,,False,0.0,Counted Price
11321,Empty,1460917155322354358	,2020-12-23,Invoice,SUD0128,384.76,,False,,
11322,Empty,1461021195427515061	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11323,Empty,1461068499513575879	,2020-12-23,Invoice,SUD0128,959.35,,False,,
11324,Empty,1461069468627193310	,2020-12-24,Invoice,SUD0128,404.03,,False,,
11325,Empty,1461120732246330028	,2020-12-24,Invoice,SUD0128,308.43,,False,,
11326,Empty,1461181899223301776	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11327,PriceError,1461182834299934124	,2020-12-23,Invoice,SUD0127,683.75,,False,0.0,Counted Price
11328,Empty,1461197846990345343	,2020-12-23,Invoice,SUD0128,699.27,,False,,
11329,Empty,1461202563333251572	,2020-12-23,Invoice,SUD0128,648.96,,False,,
11330,Empty,1461239172496853325	,2020-12-24,Invoice,SUD0128,776.29,,False,,
11331,Empty,1461258648337823643	,2020-12-24,Invoice,SUD0128,0.0,,False,,
11332,Empty,1461269379776825814	,2020-12-23,Invoice,SUD0128,339.29,,False,,
11333,Empty,1461313623489517961	,2020-12-23,Invoice,SUD0128,841.53,,False,,
11334,Empty,1461406575264020682	,2020-12-23,Invoice,SUD0128,242.73,,False,,
11335,Empty,1461416295794240457	,2020-12-23,Invoice,SUD0128,1399.51,,False,,
11336,PriceError,1461441927104692557	,2020-12-23,Invoice,SUD0127,493.33,,False,0.0,Counted Price
11337,PriceError,1461443653332003544	,2020-12-23,Invoice,SUD0127,521.02,,False,0.0,Counted Price
11338,Empty,1461449522010369780	,2020-12-23,Invoice,SUD0128,350.1,,False,,
11339,Empty,1461467125383608272	,2020-12-23,Invoice,SUD0128,651.73,,False,,
11340,Empty,1461470043999945567	,2020-12-23,Invoice,SUD0128,1181.1,,False,,
11341,Empty,1461482750414032984	,2020-12-23,Invoice,SUD0128,699.0,,False,,
11342,Empty,1461486423536273334	,2020-12-23,Invoice,SUD0128,808.34,,False,,
11343,PriceError,1461501543433584375	,2020-12-23,Invoice,SUD0127,1422.83,,False,1392.83,Counted Price
11344,Empty,1461820140741825923	,2020-12-24,Invoice,SUD0128,764.58,,False,,
11345,Empty,1461849662474409577	,2020-12-23,Invoice,SUD0128,819.08,,False,,
11346,Empty,1461859345440217655	,2020-12-24,Invoice,SUD0128,149.23,,False,,
11347,Empty,1461871982216709538	,2020-12-23,Invoice,SUD0128,237.33,,False,,
11348,Empty,1461883035869546649	,2020-12-23,Invoice,SUD0128,242.73,,False,,
11349,Empty,1461888723866878584	,2020-12-23,Invoice,SUD0128,0.0,,False,,
11350,Empty,1462066021820514315	,2020-12-24,Invoice,SUD0128,646.36,,False,,
11351,Empty,1462112607796434430	,2020-12-23,Invoice,SUD0128,470.3,,False,,
11352,Empty,1462142988171436314	,2020-12-24,Invoice,SUD0128,657.96,,False,,
11353,Empty,1462191159008800932	,2020-12-23,Invoice,SUD0128,297.33,,False,,
11354,Empty,1462191804038955206	,2020-12-24,Invoice,SUD0128,640.3,,False,,
11355,PriceError,1462204908687559567	,2020-12-24,Invoice,SUD0127,566.05,,False,0.0,Counted Price
11356,Empty,1462238426813836755	,2020-12-24,Invoice,SUD0128,915.94,,False,,
11357,PriceError,1462283066917520260	,2020-12-24,Invoice,SUD0127,354.77,,False,0.0,Counted Price
11358,PriceError,1462331088848667383	,2020-12-24,Invoice,SUD0127,470.3,,False,0.0,Counted Price
11359,Empty,1462406762362314349	,2020-12-24,Invoice,SUD0128,812.06,,False,,
11360,Empty,1462504033213349437	,2020-12-24,Invoice,SUD0128,558.13,,False,,
11361,Empty,1462527398714079768	,2020-12-24,Invoice,SUD0128,308.43,,False,,
11362,Empty,1462530924340028004	,2020-12-24,Invoice,SUD0128,648.28,,False,,
11363,Empty,1462550330361855702	,2020-12-24,Invoice,SUD0128,0.0,,False,,
11364,Empty,1462586760156342379	,2020-12-24,Invoice,SUD0128,722.8,,False,,
11365,Empty,1462612429369705411	,2020-12-24,Invoice,SUD0128,675.63,,False,,
11366,PriceError,1462701025649876180	,2020-12-24,Invoice,SUD0127,576.43,,False,0.0,Counted Price
11367,PriceError,1462812840247225819	,2020-12-24,Invoice,SUD0127,416.83,,False,0.0,Counted Price
11368,Empty,1462878433392834817	,2020-12-24,Invoice,SUD0128,889.99,,False,,
11369,Empty,1462885274949943158	,2020-12-24,Invoice,SUD0128,1860.0,,False,,
11370,Empty,1462891177882915641	,2020-12-24,Invoice,SUD0128,297.33,,False,,
11371,Empty,1462910149015705821	,2020-12-24,Invoice,SUD0128,0.0,,False,,
11372,Empty,1462918323857349802	,2020-12-24,Invoice,SUD0128,172.71,,False,,
11373,Empty,1462918573249611862	,2020-12-24,Invoice,SUD0128,674.5,,False,,
11374,PriceError,1462980458784699657	,2020-12-24,Invoice,SUD0127,587.13,,False,0.0,Counted Price
11375,Empty,1463005621908256469	,2020-12-24,Invoice,SUD0128,793.22,,False,,
11376,Empty,1463032839844233476	,2020-12-24,Invoice,SUD0128,359.0,,False,,
11377,PriceError,1463038417800237655	,2020-12-24,Invoice,SUD0127,416.83,,False,396.83,Counted Price
11378,PriceError,1463144367027392084	,2020-12-24,Invoice,SUD0127,528.49,,False,0.0,Counted Price
11379,PriceError,1463176368587647971	,2020-12-24,Invoice,SUD0127,1283.92,,False,1183.92,Counted Price
11380,Empty,1463183426217970156	,2020-12-24,Invoice,SUD0128,878.17,,False,,
11381,Empty,1463193578626770706	,2020-12-24,Invoice,SUD0128,0.0,,False,,
11382,PriceError,1463239009159575570	,2020-12-24,Invoice,SUD0127,555.0,,False,0.0,Counted Price
11383,Empty,1463255571623569745	,2020-12-24,Invoice,SUD0128,0.97,,False,,
11384,Empty,1463284514882427523	,2020-12-24,Invoice,SUD0128,1259.9,,False,,
11385,Empty,1463286927598351511	,2020-12-24,Invoice,SUD0128,810.75,,False,,
11386,Empty,1463319974983999034	,2020-12-24,Invoice,SUD0128,248.15,,False,,
11387,PriceError,1463350177038838127	,2020-12-24,Invoice,SUD0127,896.24,,False,896.23,Counted Price
11388,PriceError,1463376925920182517	,2020-12-24,Invoice,SUD0127,397.59,,False,357.79,Counted Price
11389,PriceError,1463398563632744113	,2020-12-24,Invoice,SUD0127,354.13,,False,0.0,Counted Price
11390,Empty,1463452886557889447	,2020-12-24,Invoice,SUD0128,815.75,,False,,
11391,Empty,1463529961139670314	,2020-12-24,Invoice,SUD0128,809.29,,False,,
11392,Empty,1463584611731300728	,2020-12-24,Invoice,SUD0128,1388.34,,False,,
11393,PriceError,1463629142724208162	,2020-12-24,Invoice,SUD0127,709.86,,False,0.0,Counted Price
11394,Empty,1463668561932886371	,2020-12-24,Invoice,SUD0128,213.99,,False,,
11395,Empty,1463703446671042443	,2020-12-24,Invoice,SUD0128,460.78,,False,,
11396,Empty,1463749058309242333	,2020-12-24,Invoice,SUD0128,698.79,,False,,
11397,Empty,1463750820689452371	,2020-12-25,Invoice,SUD0128,454.03,,False,,
11398,Empty,1463765223437544208	,2020-12-24,Invoice,SUD0128,1007.2,,False,,
11399,Empty,1463801006500490068	,2020-12-24,Invoice,SUD0128,0.0,,False,,
11400,Empty,1463813245331832076	,2020-12-24,Invoice,SUD0128,807.68,,False,,
11401,Empty,1463823291500548520	,2020-12-24,Invoice,SUD0128,679.46,,False,,
11402,Empty,1463843667126054462	,2020-12-24,Invoice,SUD0128,718.89,,False,,
11403,Empty,1463867784357612731	,2020-12-25,Invoice,SUD0128,297.33,,False,,
11404,Empty,1463875525765957851	,2020-12-24,Invoice,SUD0128,671.6,,False,,
11405,Empty,1463963617551115854	,2020-12-24,Invoice,SUD0128,1101.16,,False,,
11406,Empty,1464044078361726348	,2020-12-24,Invoice,SUD0128,0.0,,False,,
11407,PriceError,1464071184339463151	,2020-12-25,Invoice,SUD0127,456.92,,False,0.0,Counted Price
11408,Empty,1464139875467719661	,2020-12-24,Invoice,SUD0128,819.5,,False,,
11409,Empty,1464190668244616064	,2020-12-25,Invoice,SUD0128,308.97,,False,,
11410,Empty,1464227136302110075	,2020-12-25,Invoice,SUD0128,0.0,,False,,
11411,Empty,1464289598263378265	,2020-12-24,Invoice,SUD0128,404.03,,False,,
11412,Empty,1464305184169521647	,2020-12-25,Invoice,SUD0128,734.34,,False,,
11413,Empty,1464441804473669464	,2020-12-25,Invoice,SUD0128,0.0,,False,,
11414,Empty,1464472260785211862	,2020-12-25,Invoice,SUD0128,644.95,,False,,
11415,Empty,1464493827377586953	,2020-12-24,Invoice,SUD0128,1204.5,,False,,
11416,PriceError,1464513444910725878	,2020-12-25,Invoice,SUD0127,439.0,,False,0.0,Counted Price
11417,Empty,1464519276437553523	,2020-12-25,Invoice,SUD0128,470.3,,False,,
11418,Empty,1464593331313402664	,2020-12-24,Invoice,SUD0128,430.23,,False,,
11419,Empty,1464635124972735742	,2020-12-25,Invoice,SUD0128,1749.5,,False,,
11420,Empty,1464668244164023462	,2020-12-25,Invoice,SUD0128,638.74,,False,,
11421,PriceError,1464682178011618468	,2020-12-25,Invoice,SUD0127,555.19,,False,0.0,Counted Price
11422,PriceError,1464697299564578766	,2020-12-25,Invoice,SUD0127,416.83,,False,0.0,Counted Price
11423,Empty,1464704499168206923	,2020-12-25,Invoice,SUD0128,258.43,,False,,
11424,Empty,1464716088632875937	,2020-12-25,Invoice,SUD0128,655.0,,False,,
11425,Empty,1464898644093037656	,2020-12-25,Invoice,SUD0128,1387.29,,False,,
11426,Empty,1464912361869362131	,2020-12-25,Invoice,SUD0128,300.65,,False,,
11427,Empty,1464913838879653228	,2020-12-25,Invoice,SUD0128,0.0,,False,,
11428,Empty,1465077889037169934	,2020-12-25,Invoice,SUD0128,570.3,,False,,
11429,Empty,1465087464656232048	,2020-12-25,Invoice,SUD0128,657.54,,False,,
11430,Empty,1465092865818802881	,2020-12-25,Invoice,SUD0128,956.17,,False,,
11431,Empty,1465151835531200660	,2020-12-25,Invoice,SUD0128,740.31,,False,,
11432,Empty,1465166305911404181	,2020-12-25,Invoice,SUD0128,0.0,,False,,
